일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2020-07-09,급속,1880,1200,1320,1160,1080,2560,3680,4400,6520,7880,8080,8360,10160,9560,10360,11520,11200,11400,10480,8880,7720,6000,3880,4480
2020-07-09,완속,623,602,161,98,63,154,126,238,525,539,658,700,504,686,651,1113,1232,1715,1904,1736,1505,1449,1652,1981
2020-07-10,급속,2080,1360,880,880,1280,1440,3280,4840,6520,7200,7840,7840,11880,10800,10600,11280,11080,11360,11600,8880,8160,6760,5160,5400
2020-07-10,완속,679,364,350,189,105,147,147,266,532,483,714,525,728,672,868,1043,1064,1645,1995,1820,1582,1519,1974,2170
2020-07-11,급속,2560,1840,1040,1240,1440,2600,3720,4680,6640,8600,7720,8800,10400,9280,10400,10040,9440,11280,9400,8360,7080,6200,4080,4520
2020-07-11,완속,889,875,385,182,161,140,238,329,364,462,392,546,721,700,777,763,952,1218,1162,1414,1211,1365,1323,1764
2020-07-12,급속,2480,1760,880,1040,960,2120,2840,3400,4840,6520,7040,7800,8480,7760,8320,8640,8480,8360,7000,6520,5560,3680,3360,2200
2020-07-12,완속,574,567,308,161,154,161,182,301,350,483,595,476,875,938,1092,1015,1232,1274,1302,1421,1267,1211,1351,1316
2020-07-13,급속,1400,920,520,440,840,1080,2800,3040,4480,6760,6800,8480,8760,9800,10120,10360,9880,9200,8760,5960,6560,5840,3680,2880
2020-07-13,완속,476,455,42,42,70,63,112,168,350,399,595,518,525,588,784,889,1120,1505,1799,1771,1330,1442,1407,1708
2020-07-14,급속,2080,1360,760,560,1160,1840,3800,4760,6440,7840,8840,10200,10240,8880,10240,10760,11120,10400,10000,8280,7240,6240,4360,3760
2020-07-14,완속,581,567,224,238,77,119,147,252,525,518,476,539,735,462,665,1015,1302,1435,1911,1610,1407,1610,1694,1890
2020-07-15,급속,1760,1360,880,720,1000,2080,3080,4800,5640,6680,7880,8480,9960,9560,9200,9680,11600,11720,9960,10600,7960,5440,4400,4080
2020-07-15,완속,665,651,203,196,84,147,231,308,378,378,595,728,742,560,630,1001,1197,1589,1946,1722,1666,1582,1932,1953
2020-07-16,급속,2040,1920,1400,760,1600,2120,3640,4920,7680,7760,8360,9280,10680,10440,9280,10360,11440,11800,9760,9120,8720,6560,5440,3600
2020-07-16,완속,742,350,350,161,84,133,168,252,378,371,595,602,609,602,728,1099,1428,1589,1876,1939,1484,1645,1813,2198
2020-07-17,급속,2800,1960,1240,800,1520,2400,4080,5840,8000,7120,8600,9120,9720,10920,11440,10800,12080,11640,11640,9880,8320,7600,5160,5360
2020-07-17,완속,630,602,343,224,84,154,203,294,434,504,623,644,679,672,721,1071,1162,1540,1827,1799,1435,1708,1918,2282
2020-07-18,급속,3160,1960,1160,1040,1400,2960,4720,6840,7240,7600,8000,9160,8680,9160,9760,10600,9600,11040,9160,8960,6720,6160,4160,3360
2020-07-18,완속,805,791,497,210,112,147,252,406,357,399,532,441,686,651,749,805,910,1120,1015,1001,1456,1330,1442,1666
2020-07-19,급속,2280,1520,880,600,1200,2360,2800,3680,4600,7240,7240,7600,8680,9320,9880,10920,10840,9600,7320,7880,7040,5000,3600,3200
2020-07-19,완속,826,812,392,196,154,91,182,259,413,553,504,700,686,917,959,1113,1071,1484,1386,1512,1540,1351,1120,1162
2020-07-20,급속,1600,1000,760,600,920,1680,2600,4760,6360,6800,8240,9040,9760,10200,9680,11320,10520,11520,9840,8800,7160,5320,4240,3840
2020-07-20,완속,434,406,231,49,56,70,154,217,378,371,504,644,476,504,602,1022,1372,1435,1792,1547,1421,1631,1603,1806
2020-07-21,급속,2200,1440,1240,720,1080,2440,3400,5520,6280,6840,8080,8320,9000,9120,8520,11360,10560,10880,12400,10040,7520,5960,5440,4760
2020-07-21,완속,525,525,238,84,119,105,224,259,413,315,413,420,399,483,651,924,1190,1365,1862,1743,1575,1575,1729,2114
2020-07-22,급속,2320,1720,1240,960,1240,1880,2880,4160,5680,6880,7680,8320,10560,9960,9760,9800,9080,9280,11080,9120,6440,5760,4480,4240
2020-07-22,완속,658,644,217,189,91,112,196,210,350,308,364,700,504,665,553,882,1015,1596,1722,1757,1442,1540,1568,1855
2020-07-23,급속,1760,1160,1000,720,1600,1760,3400,3920,5640,7400,7320,8160,8680,8320,7600,9680,9120,8160,8960,7760,6680,5600,3840,3480
2020-07-23,완속,623,602,224,119,91,105,224,273,406,392,476,560,609,420,581,868,875,1519,1519,1701,1568,1645,1603,1547
2020-07-24,급속,2080,1560,1080,920,1480,2400,4520,5840,7760,8840,9000,8920,10680,10560,11440,10800,11160,10840,9080,8920,7680,6720,4920,4040
2020-07-24,완속,581,567,259,133,91,133,238,322,553,532,581,616,693,735,770,903,1050,1358,1813,1743,1512,1589,1680,2345
2020-07-25,급속,2360,1560,1560,960,1440,2480,3560,4480,6000,7160,9240,9720,10200,10760,10360,9000,10120,9600,9680,7760,6280,5920,5160,3560
2020-07-25,완속,840,812,399,301,112,175,217,280,420,392,651,595,686,721,735,826,903,910,1036,1155,1106,1400,1512,1862
2020-07-26,급속,1920,1400,1080,1000,1160,1640,2880,3880,4920,8400,7960,8960,8840,9480,9640,11240,11000,9560,10080,7760,7760,5280,3640,3360
2020-07-26,완속,560,553,231,105,126,147,175,315,357,567,651,651,826,868,1155,1127,1393,1365,1323,1428,1575,1596,1568,1365
2020-07-27,급속,2000,1320,440,680,960,1480,3000,3960,7400,7200,7040,9200,9680,9000,7960,8760,9400,9680,8440,8400,5760,4920,3480,3280
2020-07-27,완속,392,378,238,56,112,77,154,203,385,469,455,434,595,567,805,945,1043,1218,1526,1554,1379,1372,1701,1792
2020-07-28,급속,1840,1560,1120,1160,1320,1480,3120,3720,6360,7920,7320,9120,10120,10040,10400,10320,10680,9000,11800,9600,8000,5200,4440,3800
2020-07-28,완속,693,651,154,147,84,119,175,301,441,406,483,553,497,595,560,1057,1330,1470,1848,1736,1505,1442,1554,1792
2020-07-29,급속,1600,1160,960,1080,1400,1560,4240,4360,6520,6640,7760,7920,9400,8560,9320,9440,9640,10120,10840,10280,7360,6200,4400,4360
2020-07-29,완속,651,644,154,119,42,168,189,294,406,406,637,406,497,497,693,826,1127,1757,1841,1722,1442,1750,1568,1792
2020-07-30,급속,1600,1200,1160,1040,1240,1920,3920,4840,7120,7360,7680,8440,9880,9920,10400,11520,11920,9560,12480,9080,8400,6440,6280,5000
2020-07-30,완속,644,630,133,126,98,168,189,357,504,399,357,476,637,630,651,882,1232,1526,1764,1834,1659,1778,1785,2114
2020-07-31,급속,2800,1600,1360,1320,1720,2360,4000,5600,7640,8120,9080,9440,11080,10880,11600,10440,11800,13000,11800,10800,9080,7320,7480,6320
2020-07-31,완속,602,588,245,105,147,77,224,378,511,364,490,574,574,532,539,910,1295,1820,1897,1806,1659,1806,1848,2331
2020-08-01,급속,2440,1840,1480,1080,1720,3000,4560,4600,7240,7520,10320,9400,9560,9520,11560,11400,11480,9520,10160,7840,6960,5200,4720,3320
2020-08-01,완속,826,798,357,140,126,154,182,329,420,413,630,630,567,714,777,637,840,1022,1113,1050,1197,1260,1386,1624
2020-08-02,급속,2600,1680,1240,1040,1200,2040,3400,4120,4680,7880,8560,9480,9720,10120,10560,11080,10080,9440,9280,8680,7520,5920,4720,3240
2020-08-02,완속,637,609,210,133,84,112,175,294,385,497,546,602,763,651,910,987,1078,1253,1288,1274,1463,1288,1099,1239
2020-08-03,급속,2080,1280,920,760,1000,1880,3400,4680,7120,7520,8520,10440,10480,10160,10800,11200,10880,11040,11080,9280,8200,6560,4520,4080
2020-08-03,완속,434,427,77,98,70,105,84,203,420,483,588,595,525,553,623,931,1176,1372,1540,1596,1218,1435,1274,1666
2020-08-04,급속,1720,1120,1120,880,960,1760,4040,5200,6760,7200,9280,9400,11000,10440,10920,13520,13040,12680,11640,12280,8680,7040,4680,4680
2020-08-04,완속,553,539,224,217,84,119,210,280,518,378,693,728,616,637,854,1064,1267,1470,1750,1526,1309,1526,1715,1946
2020-08-05,급속,1880,1160,1080,1160,1440,1880,4120,4800,6520,7000,7840,8920,9600,9840,10200,10760,11120,11520,10440,8320,8440,6440,5040,4320
2020-08-05,완속,679,644,168,147,112,105,189,308,455,406,588,651,553,609,861,882,1183,1505,1561,1771,1568,1722,1638,1918
2020-08-06,급속,2120,1480,1160,760,920,1560,3160,4000,5680,6880,8320,9200,9680,10240,10600,10600,10760,11640,11280,8640,7240,6240,5000,4200
2020-08-06,완속,546,546,217,140,70,147,210,210,385,448,497,511,567,588,777,952,1197,1351,1666,1449,1197,1421,1652,1960
2020-08-07,급속,1920,1160,1280,1240,1280,1760,3720,5000,8080,7400,8760,9000,9880,8880,9120,10520,10360,9160,8560,8880,6840,5600,4840,3880
2020-08-07,완속,735,700,140,84,98,84,189,280,455,441,483,707,525,560,511,910,1015,1260,1470,1603,1281,1498,1603,1911
2020-08-08,급속,2560,1800,840,1280,1200,1880,2560,4280,4880,6440,7400,8800,8480,8800,9720,10000,10600,8080,8240,6160,6040,4120,3080,3400
2020-08-08,완속,721,707,427,147,133,133,154,245,315,511,497,448,616,756,595,763,833,917,1134,882,1113,1050,1183,1400
2020-08-09,급속,1760,1040,960,720,960,1440,3000,3440,5720,6320,6920,8440,8360,9680,10440,10080,9800,9640,8560,8480,7280,6160,4120,3280
2020-08-09,완속,616,609,210,161,77,98,182,210,364,532,574,588,777,672,882,1071,1050,1085,1393,1526,1309,1295,1274,1127
2020-08-10,급속,1600,920,640,360,840,1520,3000,4840,6560,7200,7480,8840,10280,9400,10400,10040,9280,8680,9160,7840,6120,5200,3720,3680
2020-08-10,완속,497,476,182,98,49,49,133,217,357,483,413,595,539,609,686,903,1057,1330,1540,1757,1344,1498,1421,1547
2020-08-11,급속,1240,1040,760,880,1160,1800,2920,4320,5800,7480,7960,8120,10640,10840,10720,11040,12160,10880,11440,9640,6640,6040,4520,3640
2020-08-11,완속,525,294,294,105,105,133,182,182,329,455,448,756,735,595,742,987,1260,1554,1617,1617,1421,1470,1540,1855
2020-08-12,급속,2160,1520,1440,1000,1120,2040,4040,4760,8080,7760,9080,10440,10160,8920,9320,12200,11720,11280,11640,9360,7720,7480,5320,4400
2020-08-12,완속,728,728,224,224,119,105,203,308,392,448,560,770,637,490,889,1085,1120,1554,1764,1610,1603,1645,1862,2051
2020-08-13,급속,2800,1960,1120,760,1080,1600,3760,6360,7280,8560,8280,9920,10080,12200,11080,11640,12080,12320,10600,11800,8760,7280,5080,5200
2020-08-13,완속,644,616,301,154,56,140,182,308,420,420,630,777,623,574,742,1141,1239,1358,1883,1687,1652,1680,1750,2254
2020-08-14,급속,2280,1960,1560,1000,1440,2400,4600,5240,8720,8200,9600,9240,11920,11080,10880,12160,13920,11160,10800,11040,9880,7880,6280,5280
2020-08-14,완속,679,350,343,182,119,154,154,343,546,490,602,686,679,637,966,1057,1267,1435,1701,1575,1785,1540,1883,2408
2020-08-15,급속,3080,2000,1440,1120,960,2320,3520,4440,6080,7280,9400,8720,9600,9520,10400,11000,9920,10120,10800,8200,8240,6760,5760,3560
2020-08-15,완속,861,819,252,252,133,140,252,329,371,483,518,539,490,630,735,672,812,910,1043,1351,1323,1449,1428,1575
2020-08-16,급속,2240,1120,920,680,1240,1920,3720,4640,6160,6680,9640,9080,9880,9040,10080,11000,9800,11600,9800,8840,7720,6280,5040,3600
2020-08-16,완속,777,763,189,182,105,98,175,336,385,553,497,525,588,875,728,742,1015,1197,1176,1288,1456,1400,1393,1400
2020-08-17,급속,2040,1480,1000,760,1200,1760,3240,4640,6480,7680,8440,9560,10360,9600,9720,10880,11800,11680,10160,10280,7920,7080,4800,3720
2020-08-17,완속,553,539,343,140,105,91,133,280,259,406,441,588,518,546,539,861,994,1120,1309,1428,1463,1540,1505,1547
2020-08-18,급속,1800,1360,440,840,960,1880,3520,4880,7800,7040,8200,10000,9520,9800,11840,11280,12200,11680,11720,9120,9280,7240,5000,3440
2020-08-18,완속,574,567,518,119,56,105,210,238,441,308,490,637,616,693,749,994,1211,1505,1631,1540,1470,1547,1526,1855
2020-08-19,급속,2680,2000,1200,800,1200,2000,4080,4360,7360,7400,7440,10000,9840,9920,10920,12320,10880,10960,10600,9880,9000,6440,5160,3520
2020-08-19,완속,644,644,287,98,91,154,168,224,406,371,581,637,770,812,714,1099,1267,1477,1862,1792,1470,1414,1624,1981
2020-08-20,급속,2280,1720,560,760,920,2040,3960,4480,7400,8200,7720,9480,9840,10400,10440,11440,11360,10720,11480,11560,8320,6640,4800,4040
2020-08-20,완속,658,630,553,105,91,140,203,154,329,413,518,602,637,448,721,980,1253,1414,1876,1722,1421,1519,1925,1638
2020-08-21,급속,2520,1840,1080,880,1000,2200,3480,5280,7360,8120,10040,9080,10880,10280,10600,11000,12920,11480,11000,9880,7720,6480,5360,3920
2020-08-21,완속,707,686,154,154,112,154,196,336,497,350,595,637,784,630,756,1092,1239,1589,1778,1687,1344,1484,1771,2051
2020-08-22,급속,2560,1680,1080,1000,1320,2160,3720,4680,6280,6600,9120,9320,9480,8840,8800,8320,8960,9400,8000,7400,5680,4920,3360,2960
2020-08-22,완속,763,756,378,98,147,98,168,238,364,476,406,525,602,651,595,672,693,1078,1134,1043,1001,1155,1141,1456
2020-08-23,급속,1880,1200,760,720,1200,1720,3080,4720,4040,6440,7080,8280,7760,9280,9560,9520,8280,8160,8640,7840,6640,5560,4040,2840
2020-08-23,완속,553,553,364,112,63,84,147,252,399,413,434,560,763,658,840,973,1057,1148,1295,1288,1309,1267,1246,1162
2020-08-24,급속,1720,960,840,560,600,1880,3160,4680,7400,6800,9680,8480,10480,10120,10200,10800,10880,10800,11240,9760,8320,5520,3800,3080
2020-08-24,완속,441,434,182,70,70,63,147,126,413,427,427,560,616,434,896,1120,1505,1428,1806,1890,1407,1372,1386,1617
2020-08-25,급속,2160,1400,920,840,960,2360,3960,4280,6720,6880,7160,8960,9680,9680,10160,11800,11760,10560,10160,9000,7280,6000,4680,3160
2020-08-25,완속,623,602,196,84,119,84,182,224,329,427,385,588,616,595,854,1204,1288,1351,1806,1932,1428,1344,1533,1659
2020-08-26,급속,2080,1440,840,680,1040,2120,3440,4520,6440,7760,6920,7280,8360,8280,8920,8480,9520,9200,9040,7280,5800,4200,2840,2480
2020-08-26,완속,532,511,147,140,112,84,182,203,350,399,504,721,574,679,735,1057,889,1442,1918,1848,1274,1232,1400,1596
2020-08-27,급속,1240,880,640,680,840,1240,2880,3720,6040,6760,6760,8160,9880,9280,10200,11880,10320,11080,9800,8040,6840,5880,3960,3320
2020-08-27,완속,371,357,168,63,56,56,154,224,427,399,504,721,693,637,735,1043,1113,1407,1911,1743,1260,1274,1456,1792
2020-08-28,급속,1960,1360,600,840,960,1800,2760,5720,6600,6720,7240,9440,10160,9520,9080,10200,10760,11840,9360,8720,7160,5280,4520,3560
2020-08-28,완속,651,637,567,133,126,112,238,308,392,469,560,749,511,602,798,910,1008,1477,1638,1610,1561,1190,1680,1883
2020-08-29,급속,2160,1640,920,1000,1120,1720,4120,4280,5920,6800,7440,8520,8760,9280,8880,9520,9840,8440,7440,6720,5640,4400,3760,2680
2020-08-29,완속,630,616,427,98,105,70,210,301,385,343,532,497,679,672,672,665,777,749,1176,1001,966,973,1106,1344
2020-08-30,급속,1680,1240,1040,640,720,1640,3160,3560,5200,6160,7840,7080,7920,8640,7560,9720,9560,9520,8360,7120,6480,5160,4000,2600
2020-08-30,완속,476,273,273,140,126,70,154,273,350,476,574,686,707,721,966,952,1127,1141,1316,1295,1260,1197,1064,1050
2020-08-31,급속,1520,1040,680,440,600,1400,3320,4600,6440,6640,7600,7920,8400,8560,9200,9960,9120,10080,9720,8800,7080,4640,3520,3320
2020-08-31,완속,441,434,112,112,49,77,203,259,350,245,357,406,371,441,574,1015,882,1400,1722,1708,1302,1309,1155,1666
2020-09-01,급속,1800,1320,520,640,960,1840,3320,3960,6920,7320,7160,9240,8760,7680,9560,9800,10120,10480,10160,8720,6320,5720,3880,3440
2020-09-01,완속,581,574,511,105,98,49,154,294,329,448,441,497,497,553,700,1092,1428,1421,1848,1666,1603,1260,1372,1610
2020-09-02,급속,1720,880,720,600,1000,1320,2640,3520,5360,5400,6520,6520,7080,9200,7800,7760,7640,6560,6160,4680,3640,2560,2480,1880
2020-09-02,완속,476,476,245,84,63,140,189,231,217,399,469,574,546,511,714,903,931,1358,1582,1631,1253,1211,1036,1288
2020-09-03,급속,1080,720,320,440,560,840,2440,3960,5800,7400,7480,8280,9560,9440,9560,10520,10680,11560,10440,9240,8000,5520,4520,3920
2020-09-03,완속,448,441,392,77,49,133,175,308,308,448,567,693,623,651,812,735,1204,1659,1988,1561,1610,1554,1309,1764
2020-09-04,급속,1640,1000,840,800,960,2040,4120,4880,6480,7560,7720,7960,9960,9560,10280,10520,11160,10480,10400,9080,8000,5440,4520,3080
2020-09-04,완속,567,553,119,77,91,112,147,252,413,336,553,714,588,518,616,861,1085,1484,1624,2065,1407,1372,1393,1820
2020-09-05,급속,2120,1600,840,560,1120,1800,3560,4920,5360,6520,7920,8560,8160,8560,8480,8760,8040,8640,7400,6280,5120,5000,3480,2120
2020-09-05,완속,672,665,399,196,77,126,224,238,343,434,553,476,532,574,672,623,798,868,1078,1169,1085,1155,1106,1239
2020-09-06,급속,1760,1160,720,600,840,1280,2760,3320,4200,5480,6560,6800,8160,8080,8640,8760,7800,7840,6200,5760,4360,3640,2320,1400
2020-09-06,완속,469,448,343,126,77,63,140,231,266,448,441,616,749,693,812,938,973,1295,1134,1344,1043,910,882,798
2020-09-07,급속,880,560,240,320,560,440,1880,2480,3720,4880,5800,6080,8160,8160,9120,8880,8720,9160,9040,6400,6680,4760,3560,2240
2020-09-07,완속,343,315,259,42,84,84,63,154,266,301,406,574,567,504,686,721,1022,1652,1596,1757,1372,1267,1162,1386
2020-09-08,급속,1280,1160,720,520,800,1480,2680,4320,6080,7120,7080,9640,10800,9960,8760,9920,10320,10160,10280,9120,7040,6080,4040,3200
2020-09-08,완속,455,245,245,63,21,63,203,259,280,413,588,693,833,623,749,1183,1435,1568,1785,1981,1379,1582,1547,1610
2020-09-09,급속,1840,1280,960,600,440,1600,2560,3480,6080,6120,8240,8560,8680,10240,9000,10600,10720,8880,9200,8760,6080,5720,3800,2840
2020-09-09,완속,483,469,266,140,77,126,168,217,287,350,574,651,686,665,840,1078,1169,1624,1890,1911,1820,1596,1547,1610
2020-09-10,급속,2040,1480,560,720,600,1120,2640,4120,6400,7400,7640,9240,9880,9120,10440,10640,10560,11520,9360,8120,6960,5840,4760,3200
2020-09-10,완속,420,420,385,56,56,112,154,308,329,476,427,721,623,679,791,1141,1148,1491,1855,1799,1505,1673,1393,1386
2020-09-11,급속,1440,960,840,760,1120,1880,3280,4800,6880,6800,6800,8600,10080,9520,10040,9800,9440,8840,8920,8360,6120,4840,4280,3400
2020-09-11,완속,630,616,280,70,91,84,112,245,308,364,497,679,805,581,896,896,1064,1330,1750,1708,1435,1421,1267,1694
2020-09-12,급속,1800,960,920,880,960,1440,2680,4120,5720,6440,7480,9440,7480,9800,9760,9480,9200,8360,8320,7560,5360,4720,3640,2840
2020-09-12,완속,651,623,182,119,91,154,217,245,343,434,490,644,518,735,679,672,791,910,1197,1120,1099,1127,1190,1309
2020-09-13,급속,1920,1240,840,640,880,1440,2680,3840,4880,6480,7000,6960,8520,7240,8520,9880,8760,8960,8040,7880,7280,4640,3000,2720
2020-09-13,완속,560,553,189,112,63,105,147,238,385,413,581,595,735,686,952,980,1288,1309,1456,1554,1477,1435,1127,1246
2020-09-14,급속,1440,760,800,560,800,1480,2840,4640,6160,6840,7840,9280,9080,9400,9480,10760,10520,10560,9520,8960,6320,4760,3960,2880
2020-09-14,완속,343,343,35,35,49,91,112,189,357,469,497,707,609,553,658,1015,1134,1421,1890,1855,1799,1421,1386,1372
2020-09-15,급속,1720,960,760,960,1240,1320,2880,3560,7000,7440,6600,8560,9680,9360,8520,9760,9960,10160,9400,8240,7000,4680,4440,3320
2020-09-15,완속,504,483,238,140,70,91,168,252,308,336,637,707,567,651,644,1078,1113,1631,1939,1792,1687,1617,1372,1393
2020-09-16,급속,1960,1560,520,600,880,1760,2840,4080,5360,6640,7120,7600,8920,8600,9080,10240,10080,10200,9320,8120,6200,5280,3960,2840
2020-09-16,완속,609,609,560,196,70,70,196,217,294,504,441,532,462,553,651,952,1141,1498,2002,1708,1533,1561,1540,1652
2020-09-17,급속,1440,1080,880,560,880,1360,2800,4000,5560,5640,6520,7920,18720,8600,9120,9280,8960,9680,9480,7080,6640,4840,3400,2400
2020-09-17,완속,553,350,140,140,77,105,133,182,287,504,385,567,504,469,651,1071,1260,1512,1799,1708,1596,1449,1463,1442
2020-09-18,급속,2080,1320,840,800,1120,1160,3360,4320,7320,6920,8000,8520,8840,9880,10480,10680,10440,9880,9920,8440,7920,7000,4320,3720
2020-09-18,완속,623,588,364,91,105,84,175,238,399,560,539,742,602,672,714,980,966,1456,1939,2072,1645,1386,1708,1820
2020-09-19,급속,3280,2160,1200,920,1360,1720,3440,4600,5040,6600,7680,8840,9720,9720,9320,10120,10840,9920,9960,8160,6360,4800,3480,3320
2020-09-19,완속,665,651,455,189,140,91,119,231,427,455,490,511,595,686,784,840,784,1057,1197,1155,1379,1337,1386,1372
2020-09-20,급속,1720,1080,1280,1000,1080,1200,3040,4200,4080,5880,6880,8360,7640,9080,9840,8520,10600,10000,9280,8040,6400,5000,3560,2440
2020-09-20,완속,595,588,238,224,98,77,196,252,462,483,525,623,700,798,980,1022,1204,1484,1729,1421,1428,1218,1120,1022
2020-09-21,급속,1800,1000,880,680,840,1400,2640,4000,6720,7920,7200,8320,8680,8960,8840,9320,10040,9480,9880,8040,7080,4640,3120,2800
2020-09-21,완속,476,462,70,49,49,77,112,231,385,371,623,707,609,574,777,1064,987,1526,1806,1778,1624,1554,1575,1589
2020-09-22,급속,1880,1440,1160,920,960,1720,3040,3800,5960,7040,7680,8120,9000,8920,7640,8120,9960,9800,10240,8120,7520,5320,4400,3040
2020-09-22,완속,413,280,133,77,70,77,105,203,336,448,553,616,539,504,644,959,1225,1540,1960,1799,1603,1582,1456,1414
2020-09-23,급속,1240,1320,1000,600,880,1200,3760,4440,6120,6600,6320,8280,9320,8960,9000,9600,9840,9080,8840,7720,7720,5240,3280,2840
2020-09-23,완속,448,224,224,147,70,133,133,182,420,462,483,532,560,651,525,1029,1176,1673,1596,2121,1659,1610,1512,1463
2020-09-24,급속,1960,1480,840,800,1200,1320,2880,4640,7240,7480,7920,8600,10040,9400,10360,10640,11360,10760,10920,9440,7200,5480,4000,3200
2020-09-24,완속,581,574,224,98,126,126,182,280,385,441,546,658,630,693,903,980,1078,1631,1946,1995,1687,1582,1519,1757
2020-09-25,급속,2200,1480,1160,1040,1200,1760,3120,4960,6960,8000,7600,9280,10080,10320,10400,11800,10440,10320,10320,9080,7200,5680,4400,3280
2020-09-25,완속,602,595,140,133,70,105,175,210,413,420,525,735,581,630,770,875,1239,1372,1897,1988,1582,1785,1540,1743
2020-09-26,급속,2000,1360,1080,1080,1160,1960,3480,4840,6000,6880,8160,9320,10440,10400,10080,10600,10480,10720,9080,6840,6640,5400,4760,3440
2020-09-26,완속,847,833,385,168,70,98,154,280,308,385,525,574,644,749,833,868,896,987,1470,1428,1225,1288,1386,1358
2020-09-27,급속,1880,1280,960,960,1200,1240,2520,4480,5200,6200,7360,8080,8480,8440,10200,10480,9680,9160,8840,8720,6600,4480,3200,2280
2020-09-27,완속,602,581,203,126,98,119,140,287,385,525,546,581,805,889,917,1036,1372,1596,1302,1519,1344,1372,1372,1008
2020-09-28,급속,1480,800,680,320,800,1280,3040,3880,6920,7320,7800,7800,10520,9880,9760,10520,10520,10360,11080,8880,7160,6280,4880,3320
2020-09-28,완속,455,448,182,91,42,63,140,175,469,483,588,525,567,525,693,917,1148,1659,1813,1869,1799,1554,1512,1477
2020-09-29,급속,2160,1600,880,800,1080,1320,3200,5360,6920,7120,9400,9680,10920,9560,10280,11600,11440,10240,9520,8240,7960,6560,4800,3320
2020-09-29,완속,581,553,280,119,91,70,189,273,420,399,455,616,707,735,812,1169,1211,1701,1911,1883,1393,1463,1442,1862
2020-09-30,급속,2320,1720,1080,960,1040,1640,3520,5400,5880,8240,8560,8480,8880,9560,9360,10200,10280,9920,7680,6560,6560,5600,3840,2400
2020-09-30,완속,728,686,448,203,91,112,147,322,455,539,693,672,644,903,728,889,994,980,1148,1267,1323,1176,1127,1253
2020-10-01,급속,1560,1160,1000,840,760,1200,2560,4000,4200,4400,5320,7680,7960,7120,7720,9200,8120,9240,6000,5680,4920,3320,3600,2920
2020-10-01,완속,497,231,133,133,105,49,98,245,427,406,420,546,672,644,581,791,1057,931,1064,1211,1225,1064,910,1099
2020-10-02,급속,2000,1440,1200,440,600,960,2840,4200,5960,5840,7160,8680,8520,9040,9360,8800,9760,10080,7280,5880,5680,4560,3560,2560
2020-10-02,완속,441,280,280,245,70,63,84,161,329,385,357,567,525,497,665,847,784,1134,1274,1029,1092,1302,1057,1057
2020-10-03,급속,1520,920,760,560,880,960,2280,3680,4480,5400,6800,7680,9200,9080,8760,9440,9040,9200,7160,6600,6040,4560,3000,2120
2020-10-03,완속,504,504,301,273,56,98,168,189,259,308,385,455,546,672,637,854,945,1085,1183,1197,1253,1120,1099,1022
2020-10-04,급속,1760,1360,960,720,760,840,1640,3120,4120,5160,6480,6040,8280,8520,9640,9280,8640,8960,7480,7680,5760,4240,2920,2280
2020-10-04,완속,539,252,252,161,112,49,175,126,322,399,525,609,609,749,805,854,1176,1456,1386,1393,1309,1036,1008,987
2020-10-05,급속,1480,800,360,640,960,1280,2200,3880,6840,7760,7800,9440,9320,8680,10080,9520,10280,9520,8480,8640,6160,5560,4320,3080
2020-10-05,완속,413,392,350,49,42,56,70,203,455,441,490,602,539,651,749,973,1351,1666,1834,1855,1631,1449,1421,1379
2020-10-06,급속,1360,960,960,840,1040,1120,2440,3760,6120,6640,7720,8880,9480,9360,8360,10440,10880,11040,9600,8760,6880,5480,3840,3200
2020-10-06,완속,504,504,105,98,56,126,119,196,336,350,574,637,742,546,819,1120,1379,1638,1883,1918,1603,1505,1477,1449
2020-10-07,급속,2480,1920,840,800,640,1600,3360,4360,5600,7920,8360,9280,10120,10040,8720,10360,10680,9480,9880,9960,7200,5760,4200,2960
2020-10-07,완속,525,490,273,140,140,119,112,231,399,609,588,595,581,616,602,882,1533,1638,1820,2100,1617,1561,1533,1568
2020-10-08,급속,2320,1520,680,600,1040,1240,3280,5200,7120,6720,8440,8840,11480,8720,9360,10000,9680,9440,9160,8400,8600,5720,5040,3840
2020-10-08,완속,560,539,462,70,70,77,133,224,427,497,707,651,462,609,609,1036,1001,1533,1897,1953,1701,1638,1785,1848
2020-10-09,급속,2200,1480,1320,1000,1120,2000,2840,4800,5240,7920,8080,9200,9720,9160,9880,10640,10400,10160,9240,6760,7560,5040,3600,3720
2020-10-09,완속,721,693,217,203,133,84,168,294,329,336,441,700,532,609,665,889,1022,1183,1519,1442,1309,1274,1267,1260
2020-10-10,급속,1840,1280,920,640,1120,1320,2640,4360,5520,7120,8720,9840,9320,9160,10920,9360,9880,9400,8760,7720,5760,4440,3920,2760
2020-10-10,완속,420,420,189,189,84,70,140,196,266,413,581,490,714,672,749,875,1008,1008,1295,1239,1148,1183,1155,1316
2020-10-11,급속,1480,920,800,480,920,1240,2400,3840,5160,6680,6720,7360,10000,9720,9320,8600,10360,9080,8360,6960,6880,4480,3560,2720
2020-10-11,완속,644,637,210,140,112,84,161,287,378,511,546,595,777,973,868,1036,1281,1386,1519,1449,1547,1519,966,980
