일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-07-05,완속,308,294,147,77,42,91,287,427,658,770,770,854,931,868,1015,1414,1799,2499,2737,2835,2737,2100,2135,1778
2021-07-06,급속,2360,2000,1320,800,1240,2720,3480,4960,7360,9520,11440,11880,12680,12280,12520,13440,14400,13160,14520,13240,10640,8120,5440,4160
2021-07-06,완속,602,602,266,182,91,126,238,490,798,973,742,882,819,812,1281,1379,1792,2415,3073,2737,2037,2044,1995,1568
2021-07-07,급속,2760,1880,1400,1120,1280,2920,4400,5440,8720,10880,11440,12480,13920,13520,14200,13960,14000,13920,14400,12400,9880,7880,6040,4920
2021-07-07,완속,574,560,168,112,126,126,217,469,798,994,896,994,833,854,1232,1456,1624,2359,2933,2618,1981,1960,1274,1134
2021-07-08,급속,2720,1720,1040,840,1320,2920,4480,6520,9600,11960,12960,14160,15320,13920,13240,15120,16440,15320,14160,13000,11440,8120,6720,5000
2021-07-08,완속,462,434,126,126,105,98,252,378,735,910,819,1029,819,1057,1106,1547,1939,2716,3262,2989,2240,2233,2415,2352
2021-07-09,급속,3160,2520,1200,840,1480,3280,4320,7240,10160,12280,12360,13200,14960,14640,14480,14720,15240,15440,15520,13240,11160,8120,6840,5720
2021-07-09,완속,721,679,378,147,98,119,210,490,952,924,938,868,910,994,1330,1568,1743,2562,2926,3024,2625,2275,2450,2548
2021-07-10,급속,2880,2400,1920,1360,1520,2520,5640,7520,8560,10840,11000,13600,13760,13520,14000,12920,13920,12600,11760,10800,8360,7760,5800,4960
2021-07-10,완속,945,924,511,189,126,168,378,399,805,833,931,1036,1351,1449,1505,1589,1603,1736,2100,1925,1799,1834,1911,1862
2021-07-11,급속,2880,2000,1680,1080,1160,2400,4440,5840,7640,8320,10560,12120,12320,11680,12240,12960,14520,12680,12000,11480,8960,8400,5760,4000
2021-07-11,완속,854,833,462,266,119,147,406,462,623,924,1218,1246,1330,1484,1589,1771,2002,2380,2135,2345,2051,1932,1883,1757
2021-07-12,급속,1960,1720,1240,680,1640,2600,4440,6680,9120,11240,12280,13480,14240,13480,15640,16240,17240,16360,17120,14760,11520,8280,6520,5200
2021-07-12,완속,420,259,252,63,91,98,210,434,721,861,784,896,924,1078,1302,1638,2079,2499,3304,2968,2191,2226,1981,1918
2021-07-13,급속,2600,1840,1040,760,1360,3040,4520,7160,9840,12440,11520,13840,16560,14240,15920,15600,17520,16840,15920,14160,10320,9200,6920,4880
2021-07-13,완속,714,693,252,147,126,182,280,462,714,889,1008,903,1001,1127,1386,1610,2044,2499,3171,2884,2506,2352,2373,2296
2021-07-14,급속,2720,1920,1360,840,1680,4080,5360,7120,10120,13000,13200,13120,14880,14960,15600,14840,15440,16920,14920,15000,11680,8960,7560,5160
2021-07-14,완속,567,567,266,91,84,161,287,490,826,763,854,924,1022,1148,1043,1568,1974,2604,3521,3129,2499,2268,2359,2310
2021-07-15,급속,2600,1840,1520,1080,1640,4040,5440,8320,10440,12640,12360,14440,14400,15480,15200,14880,16040,15320,16240,14880,12760,9960,7200,5760
2021-07-15,완속,616,602,259,63,133,140,301,518,707,812,903,987,875,1022,1071,1939,1904,2639,3381,3094,2618,2387,2380,1967
2021-07-16,급속,2880,2040,1840,1200,1400,3120,6200,8760,11880,11920,12480,13680,17080,15280,16600,14320,16160,17080,14440,12840,11400,9440,6920,6400
2021-07-16,완속,700,693,203,154,56,231,308,602,896,910,896,1078,973,1071,1344,1701,2163,2646,3248,2870,2583,2296,2387,2156
2021-07-17,급속,3720,2800,1760,1400,1840,3640,5960,8560,10760,11000,12680,13560,13240,12720,14400,15040,13720,14880,12560,10560,9280,7800,6040,4880
2021-07-17,완속,693,686,329,91,112,196,455,595,777,1155,1141,1043,1267,1393,1379,1736,1736,1960,2079,1960,1792,1925,2044,1953
2021-07-18,급속,2440,1920,1280,1120,1480,2880,4400,6160,7640,9040,10680,11240,12080,12320,13080,13160,14680,13480,11440,10720,8320,8480,6240,4240
2021-07-18,완속,721,714,273,259,112,210,448,413,686,903,1309,1246,1407,1421,1547,1974,2009,2177,2247,2219,2247,2037,1547,1519
2021-07-19,급속,2080,1760,1360,920,2080,2920,5560,7600,10120,11160,13280,14120,15760,15000,14120,15280,15480,16240,14680,13800,10280,8200,6880,4920
2021-07-19,완속,546,294,280,84,98,119,294,434,595,749,994,1183,1001,973,1176,1463,1974,2576,2968,2933,2331,2240,2114,2086
2021-07-20,급속,2680,2240,1600,640,1760,2920,6400,6440,10200,11800,12480,12920,15880,14880,14880,15160,15840,16080,16480,12720,12240,8920,6720,5080
2021-07-20,완속,644,637,294,140,105,154,315,525,665,798,973,1106,1001,1148,1218,1729,2121,2660,3402,2954,2422,2331,2205,2051
2021-07-21,급속,3040,2080,1120,1120,1720,2960,5840,8160,9280,10320,13400,13640,14840,14160,14040,15920,18080,16280,15080,13920,13280,9480,7600,5640
2021-07-21,완속,616,609,399,77,84,147,322,371,770,777,868,1113,1050,910,1302,1645,2072,2583,3213,3367,2576,2534,2331,2072
2021-07-22,급속,3520,2400,880,1280,1400,4240,6480,8800,10080,11760,12480,14400,15160,14240,14160,16600,16400,17440,16920,13800,13040,9440,7040,5120
2021-07-22,완속,749,735,707,126,35,175,413,483,623,910,791,1225,1015,1001,1302,1946,2254,2527,3339,3290,2471,2296,2205,2170
2021-07-23,급속,3120,2560,1320,880,1800,2920,6520,8120,11480,11800,12520,14080,16160,14200,15400,15360,17000,16480,17040,14560,13360,9280,8120,6480
2021-07-23,완속,728,721,343,168,105,217,343,539,784,1022,1155,1113,1260,1085,1365,1771,2051,2786,3087,3213,2730,2422,2653,2205
2021-07-24,급속,3200,2600,1440,1080,1680,3400,6560,7680,10840,10560,12720,14920,14920,14960,12560,13080,14160,12960,12920,11600,10040,8760,6480,5480
2021-07-24,완속,896,868,399,189,77,175,385,581,805,882,1092,1120,1365,1477,1561,1519,1631,1988,2184,2177,2016,2142,2289,1834
2021-07-25,급속,2640,1600,1360,880,1720,2520,5080,6520,8640,8840,10760,12520,13440,12320,11520,13080,13480,11680,11600,13040,9760,7520,6960,4760
2021-07-25,완속,672,672,329,259,168,210,420,539,833,1036,1183,1309,1484,1470,1750,1624,1869,2198,2387,2401,2310,1918,1932,1855
2021-07-26,급속,1800,1360,1040,760,1680,3000,5120,7400,9360,10040,11000,15000,14400,14360,15320,15400,17840,14680,14840,15040,11400,8400,7240,5560
2021-07-26,완속,581,560,203,77,35,91,210,371,609,784,917,1050,980,854,1204,1414,2107,2247,3010,2968,2380,2058,2233,1918
2021-07-27,급속,2880,2120,1600,1280,1680,3600,5880,7440,9840,10200,11080,13440,15320,13840,15560,14600,16760,16960,15640,15080,11800,8840,7840,5040
2021-07-27,완속,567,553,252,154,98,175,224,532,770,756,714,868,917,1099,1232,1652,2233,2415,3129,3262,2513,2324,2163,2086
2021-07-28,급속,2640,2320,1320,920,1960,2880,6040,8240,9840,13240,11880,12000,14200,13120,14440,15360,15280,16920,14840,14200,11920,9680,7080,4880
2021-07-28,완속,658,651,287,203,98,182,280,518,651,742,868,1022,1043,1071,1141,1575,2079,2730,2996,3360,2436,2331,2289,2205
2021-07-29,급속,3080,2360,1600,1160,2160,3880,6520,8760,9840,11920,11520,15200,15720,15080,14800,14880,17080,15800,15800,14640,11080,9440,7400,5960
2021-07-29,완속,588,588,245,70,119,189,280,539,742,910,1071,1022,924,1120,1232,1568,1813,2604,3339,3276,2583,2226,2240,2107
2021-07-30,급속,3240,2640,1640,1000,2120,4280,6920,8760,10960,12080,13200,13600,16400,15200,15600,16600,17000,16360,16360,14560,13640,9960,7640,5840
2021-07-30,완속,749,749,322,112,98,182,294,518,735,833,1106,1113,1043,1001,1071,1554,2030,2576,3283,2926,2632,2254,2492,2205
2021-07-31,급속,3760,2960,1840,1240,2280,3640,5560,8840,10000,11080,12240,12840,14280,14640,14360,13560,14440,12920,12440,10800,8600,7320,5720,5760
2021-07-31,완속,847,826,462,287,133,189,371,497,609,1085,1092,1015,1295,1218,1316,1449,1827,1897,2247,2079,1813,1652,2289,1988
2021-08-01,급속,2320,1600,640,1080,2000,3520,5320,6320,8280,9480,11440,10960,12080,12640,13040,14480,12880,12960,11720,10920,8880,7760,5640,4000
2021-08-01,완속,805,798,735,84,91,77,385,476,840,1064,1043,1267,1330,1603,1407,1680,1708,2107,2142,2058,1960,1785,1736,1358
2021-08-02,급속,2320,1720,1000,880,1320,2600,6120,8760,9840,11480,10640,12560,15440,12160,13920,15000,16360,14080,14240,11200,10360,8120,6520,5680
2021-08-02,완속,560,553,84,70,91,126,252,455,749,707,840,952,973,1050,1015,1344,1925,2345,2737,2891,2310,2037,2044,1820
2021-08-03,급속,2640,1920,1360,1320,2000,2360,5480,7640,10280,11440,12480,14200,14240,14600,14800,15600,14320,15680,16960,12800,11800,9520,6760,5120
2021-08-03,완속,644,630,294,91,133,112,315,448,756,833,1036,1225,1218,1169,1351,1554,2065,2583,3101,2975,2415,2128,2093,1988
2021-08-04,급속,2920,2280,1440,1240,1680,2960,6000,9280,10680,9880,12680,13200,14240,14120,15280,16480,17080,16120,17160,15920,11520,8480,6920,5640
2021-08-04,완속,672,672,217,161,112,140,406,623,672,833,952,994,1288,1092,1099,1722,1904,2884,3115,2842,2191,2051,2261,2191
2021-08-05,급속,3200,2240,1320,1000,1680,3040,5960,8320,10880,11920,13480,16640,16240,16000,14920,14640,16720,14880,16400,15800,11480,8880,7240,6560
2021-08-05,완속,763,763,322,161,91,182,350,581,679,931,1057,1218,1092,1176,1295,1722,2212,2604,3388,3143,3010,2275,2184,1974
2021-08-06,급속,2840,2040,1240,1040,2240,3960,7000,9120,10640,11720,13320,16240,17440,14400,15000,15440,15040,16720,14240,14760,12320,8800,7000,7080
2021-08-06,완속,616,616,266,119,161,133,315,511,854,826,1050,1071,1351,1295,1099,1736,1813,2590,3143,2933,2625,2303,2345,2226
2021-08-07,급속,3560,2960,1680,1200,2000,3360,6480,9320,9520,10600,12160,14160,14320,13560,13080,14600,13280,13000,12280,11400,9280,7280,6280,4760
2021-08-07,완속,826,805,217,217,161,217,413,539,749,882,1022,1092,1239,1295,1421,1463,1589,1806,2205,2044,1911,1974,2002,1890
2021-08-08,급속,3480,2560,1000,840,1800,2200,5320,7160,8120,8040,11200,10440,10960,12320,11160,11640,12400,10920,10920,9680,8480,6360,5000,4360
2021-08-08,완속,763,756,413,203,147,147,413,469,770,994,1190,1029,1533,1505,1547,1659,1967,2177,2401,2023,1960,1729,1414,1365
2021-08-09,급속,1880,1200,760,1120,1560,2080,4680,7320,9080,10480,12360,15000,14280,14160,14040,14360,16680,14760,14960,13160,10920,9560,6720,5000
2021-08-09,완속,336,336,140,77,63,84,238,385,721,756,763,1036,931,1064,1176,1638,1862,2499,3087,3430,2415,2037,2002,1932
2021-08-10,급속,2040,1680,1320,1040,2080,3480,4720,8320,9920,10880,10280,13560,14400,14440,13840,14480,15320,15000,14800,12600,11240,7520,6280,4960
2021-08-10,완속,595,574,245,112,63,147,336,476,560,672,784,1008,1015,826,1134,1442,2142,2415,3157,3010,2779,2695,2226,1932
2021-08-11,급속,2600,1640,1440,1240,1640,3400,5160,8120,10240,11040,10840,14120,14840,14320,15760,15120,16880,14760,15080,13360,11600,8200,6600,5120
2021-08-11,완속,770,749,224,112,56,196,259,399,588,763,847,1211,1127,1225,1183,1610,1974,2380,3304,3101,2695,2604,2345,2121
2021-08-12,급속,2800,2120,1200,920,2000,3120,5320,7880,10320,12120,11840,13120,15040,14680,13840,14640,16160,14640,15080,13560,11360,7960,7160,5840
2021-08-12,완속,749,735,280,119,112,105,469,385,714,791,1036,1218,1078,1029,1148,1519,1995,2583,3199,3038,2380,2345,2303,2170
2021-08-13,급속,3040,2080,1280,1120,1760,3000,6360,8080,10280,12000,11040,13120,16400,14240,15240,15320,17040,15520,15040,13680,11000,8360,8000,6000
2021-08-13,완속,679,665,315,112,126,154,259,448,826,854,910,1218,1162,1113,1232,1617,1757,2506,3094,2800,2499,2366,2485,2464
2021-08-14,급속,3920,2760,1480,1000,2040,2240,4240,7360,8560,9040,10640,12240,14320,13400,13800,12800,13920,13440,10840,10080,8800,6760,5080,4560
2021-08-14,완속,882,875,336,196,126,126,371,420,616,826,924,1050,1141,1246,1302,1456,1498,1932,2030,2170,2065,2051,2219,2058
2021-08-15,급속,2480,1720,1080,1000,1480,2080,4520,6720,8000,9720,11960,12160,12040,12160,12920,12120,12880,12680,12040,10440,8960,7600,5760,4080
2021-08-15,완속,679,672,378,224,112,140,336,490,728,1085,1064,1001,1344,1379,1449,1806,1729,1841,2338,2114,2079,1799,2093,2065
2021-08-16,급속,3200,2320,1480,920,1560,2320,4880,7520,7720,10040,11440,11600,12720,12040,12880,13200,15160,13640,12000,13200,9640,7640,5560,4000
2021-08-16,완속,644,623,371,119,84,105,343,455,602,861,910,980,1337,1127,1358,1498,1883,2401,2520,2317,2233,1981,1911,1855
2021-08-17,급속,2120,1480,1240,680,1760,2280,5480,7240,8760,9960,12560,12640,14240,12840,13600,14760,14840,15000,14160,12040,9160,8120,6120,4560
2021-08-17,완속,567,560,224,91,63,98,266,497,707,665,994,1078,1071,966,1092,1435,1918,2499,3115,2870,2338,2030,1981,1897
2021-08-18,급속,2840,2000,1120,960,2200,2720,4720,6960,8080,10240,11000,12680,15880,13040,12720,13560,14520,14240,14440,13720,9720,8920,6280,4760
2021-08-18,완속,609,609,266,105,77,112,329,413,658,749,903,1064,1001,756,1008,1575,1918,2527,3031,2926,2534,2044,2254,2219
2021-08-19,급속,2560,2120,1000,1120,1840,3240,5960,6800,10120,10400,11880,12000,14640,13120,14680,15200,14840,14600,15320,13240,10720,7720,6680,5400
2021-08-19,완속,623,609,217,112,119,154,350,476,728,798,798,952,931,924,1176,1456,1834,2723,3115,2947,2471,2394,2058,1946
2021-08-20,급속,2600,1880,1360,1000,1680,3240,5400,8520,10720,11600,13680,13200,15480,13560,15600,15080,16600,14760,16160,13360,10720,8840,7120,5120
2021-08-20,완속,644,616,301,175,126,119,294,588,749,966,896,1008,980,1127,1365,1715,1918,2625,3346,2751,2611,2156,2387,2352
2021-08-21,급속,3200,2440,1480,1080,1840,2680,5160,5880,7200,7240,9520,10040,11000,11120,10840,11640,12440,10960,10480,8480,6600,5680,4120,3520
2021-08-21,완속,868,833,399,133,126,133,336,392,595,756,1001,903,1092,1183,1155,1435,1596,1876,2009,1967,1757,1792,1974,1715
2021-08-22,급속,2560,1760,1200,1120,1280,2320,4360,6280,8640,8760,11200,11240,12840,13080,13240,12920,12720,12000,11480,10360,8320,8120,5640,3520
2021-08-22,완속,574,567,392,154,112,133,357,476,665,1008,1071,1036,1162,1323,1722,1701,2044,2282,2548,2254,2107,1827,1750,1323
2021-08-23,급속,2320,1640,960,680,1200,2120,5040,6720,8040,10040,12120,12280,13240,11680,12920,13400,13120,13680,11760,9640,8640,6360,4960,4080
2021-08-23,완속,525,511,245,56,63,70,231,406,637,756,896,819,1015,861,1015,1442,1792,2058,2982,2758,2408,1799,1918,1743
2021-08-24,급속,2040,1640,920,960,1360,2800,4560,7120,7880,9200,11280,13040,13400,12640,14000,14960,14640,13560,14400,12240,9080,7440,5440,5840
2021-08-24,완속,616,616,273,70,70,98,252,434,665,847,931,889,959,973,1036,1428,2065,2618,2877,3136,3101,2163,2212,1778
2021-08-25,급속,2480,1760,1080,1040,1960,2600,4640,7920,9160,10680,11960,12560,14880,12000,13360,13400,14280,13840,13680,12560,10120,8200,6800,4800
2021-08-25,완속,644,644,252,77,70,154,231,413,735,791,770,980,903,938,1099,1456,2037,2618,3283,3199,2590,2107,2205,2051
2021-08-26,급속,2800,1920,680,840,1680,2560,4840,7800,10840,11440,11040,13920,16200,14360,15160,15160,17280,15680,15120,14360,10520,8720,6320,5960
2021-08-26,완속,651,630,588,147,98,56,343,518,756,868,952,931,952,959,1190,1603,1932,2604,3206,3248,3129,2065,2352,2289
2021-08-27,급속,2840,2280,1200,1000,2040,3360,5600,7880,10720,11120,10520,13160,13840,13000,13520,14560,16920,14160,13600,14840,11400,7960,7200,6000
2021-08-27,완속,567,560,266,56,105,140,238,455,756,889,791,1071,882,959,1239,1428,1953,2667,3311,2968,2569,2464,2373,2303
2021-08-28,급속,3080,2240,1440,1440,1960,2720,5360,7720,8640,11000,11640,12360,15000,14280,15400,14920,14400,12840,12440,11640,8800,6520,5920,5120
2021-08-28,완속,714,700,455,175,126,154,350,497,560,812,819,987,1246,1344,1428,1484,1806,1841,2268,2121,1890,2254,2037,1960
2021-08-29,급속,3000,1920,960,1200,1240,2160,4720,5760,8000,8640,11040,10840,13080,12200,13200,14840,13800,13280,11080,9840,9360,8160,5680,4080
2021-08-29,완속,679,679,441,203,91,77,301,434,651,896,1120,1337,1365,1400,1708,1799,1925,2289,2408,2457,2107,1855,1554,1533
2021-08-30,급속,2200,1480,840,840,1640,2680,4760,7200,10040,9720,11160,12840,14880,14280,14160,15520,16200,14600,14080,13840,9920,8560,6560,4960
2021-08-30,완속,518,497,154,119,84,63,238,413,805,700,784,749,959,1022,1078,1477,1988,2674,2863,2954,2632,2268,1967,1946
2021-08-31,급속,2560,2000,1240,840,1720,3040,5520,6520,8680,9760,11560,12560,14400,13720,11160,13360,13400,13840,13560,12200,9720,7720,5080,4640
2021-08-31,완속,623,616,189,154,63,112,322,504,672,840,805,728,966,756,924,1582,1834,2597,2786,3101,2548,2086,2191,1848
2021-09-01,급속,2560,2120,1160,720,1760,2760,5080,7440,8800,10640,12080,12160,14280,14120,15560,14400,16840,16120,14360,12440,10200,7560,6560,4600
2021-09-01,완속,644,616,273,140,91,140,357,399,777,882,1057,938,959,973,1043,1428,1694,2737,3255,3143,2366,1981,2163,2114
2021-09-02,급속,1880,1480,1120,1000,1960,2760,4960,8280,10920,10240,12320,12440,15680,15040,16200,13520,13880,14720,15000,12840,11240,7640,6800,4880
2021-09-02,완속,658,630,287,147,91,98,350,392,994,917,882,868,1274,1015,1267,1624,1974,2814,3157,2912,2485,2415,2086,1932
2021-09-03,급속,3160,1960,1280,1320,1720,3120,5400,6800,9000,12480,12920,14200,15520,13920,15440,15720,17000,15720,16120,14360,10560,8000,7840,6960
2021-09-03,완속,651,644,322,91,105,140,280,476,896,819,1120,1050,1064,1127,1414,1708,2030,2681,3199,3360,2779,2632,2436,2261
2021-09-04,급속,3880,2720,1960,1240,1920,2320,6120,7320,8680,12000,11360,15160,14320,13800,13800,14760,14680,13360,12480,11160,9000,7320,6320,4640
2021-09-04,완속,784,777,343,238,112,168,266,420,735,868,1092,938,1253,1337,1449,1477,1638,2044,2289,2324,1904,2303,2240,2051
2021-09-05,급속,2600,1720,1520,880,1120,2320,4760,5880,7240,9520,10960,12760,11320,13440,13280,14320,13400,12800,12280,9520,8040,7040,5760,3720
2021-09-05,완속,868,854,392,133,140,147,294,476,693,973,1225,1225,1428,1351,1617,1988,2191,2667,2548,2597,2212,1918,1645,1617
2021-09-06,급속,2720,1840,1000,880,1360,2520,4360,5920,9960,10240,12120,13080,14080,13720,13400,14360,14240,13520,14800,11480,8720,6960,5680,4240
2021-09-06,완속,539,539,231,42,63,70,182,420,812,882,875,1120,1029,987,1386,1610,1946,2534,2905,2905,2653,2170,1841,1813
2021-09-07,급속,2240,1720,960,600,1600,2400,4320,6640,8560,11200,10960,13720,13520,12880,13040,14520,15760,14880,13840,11600,7760,7360,6160,4280
2021-09-07,완속,553,546,119,119,35,98,245,420,798,686,868,959,1008,819,1120,1540,1967,2702,3101,2954,2849,2345,2191,2156
2021-09-08,급속,2560,1960,1280,880,1880,3040,5280,7280,10200,12200,11040,13520,15760,14960,14320,15640,15760,15240,15400,13840,11360,8680,6480,5200
2021-09-08,완속,588,588,245,91,91,175,217,427,791,987,896,1043,1176,1036,1456,1603,1925,2681,3164,3437,2919,2387,2184,2037
2021-09-09,급속,3320,2520,1080,960,2040,2720,5640,7600,9680,11960,11800,14720,15880,14440,16440,14840,16320,15800,14680,14880,11640,8160,6520,4800
2021-09-09,완속,742,707,336,147,98,147,266,448,854,1001,861,1064,966,1092,1267,1673,2226,2667,3304,3332,2569,2506,2212,2156
2021-09-10,급속,3080,2080,1240,1160,2000,2800,5960,7600,10640,12720,12000,12320,16600,14600,15200,17160,16880,17040,15880,14320,11920,9880,8160,6400
2021-09-10,완속,700,672,336,140,84,119,245,448,952,987,861,903,1099,1463,1246,1512,1967,2695,3262,3388,2800,2401,2828,2051
2021-09-11,급속,3600,2560,1760,1160,2280,3240,6120,8920,10280,11960,13480,14120,13120,14800,14680,14360,15440,13960,14400,9920,9200,7640,6960,4840
2021-09-11,완속,1050,1036,469,245,98,105,217,462,798,952,1036,1029,1323,1330,1547,1652,1778,2086,2394,2450,2310,2261,2177,1939
2021-09-12,급속,3200,2480,1080,1120,1400,2440,5360,6400,8240,11040,10160,12520,12880,12880,14480,14640,14880,13400,13880,11760,9360,7680,5360,3760
2021-09-12,완속,763,749,399,119,70,77,392,504,658,1043,1127,1246,1379,1666,1743,2016,2002,2597,2737,2632,2366,2240,2191,1701
2021-09-13,급속,2160,1560,600,600,1800,2200,5320,6840,9640,11600,11000,13440,15520,15160,14040,15320,15200,16160,16040,12560,12520,8400,6680,4920
2021-09-13,완속,567,553,532,175,70,56,168,539,847,924,924,910,966,952,1253,1498,1897,2667,3255,3346,2632,2597,2149,2100
2021-09-14,급속,2840,2080,1280,880,1800,2560,4720,6240,8400,12040,12960,13680,15440,15000,12640,15640,15400,15840,15720,13480,11080,8840,6880,4600
2021-09-14,완속,707,679,245,175,77,112,245,364,784,756,987,1057,1232,1043,1064,1701,1876,2611,3283,3171,2611,2212,2415,2373
2021-09-15,급속,2800,2080,1200,1000,1720,2320,5560,8600,9600,10640,11960,12920,16360,14000,15560,15440,15440,16720,15200,14760,12880,9920,7880,5800
2021-09-15,완속,861,854,203,77,126,133,294,441,903,742,833,1155,903,1036,1274,1750,1967,2520,3458,3395,3059,2261,2394,2366
2021-09-16,급속,3200,2560,1400,1280,1720,3400,4720,8760,11520,11800,11600,14560,15400,14840,14280,15960,17960,14240,14960,12760,12160,8720,7240,5240
2021-09-16,완속,693,686,301,98,98,98,301,553,973,952,1092,1057,1099,987,1183,1666,2128,2576,3024,2968,2849,2408,2233,2198
2021-09-17,급속,3680,2800,1200,1400,1600,2760,5440,8680,9680,11120,12400,12600,16400,15440,16360,16160,17240,16920,16760,13360,11280,9800,8200,7080
2021-09-17,완속,742,714,434,147,119,147,245,581,959,987,1106,1246,1211,1421,1470,2016,2464,3003,3402,3262,2702,2338,2471,2303
2021-09-18,급속,4680,3600,1080,1520,1960,3000,5560,8520,9680,12880,14760,14360,14640,17240,16400,15160,15400,14640,15040,11080,9760,7520,5760,5280
2021-09-18,완속,952,931,868,196,98,119,329,616,896,1120,1155,1407,1372,1722,1652,1673,1932,2212,2422,2506,2310,1778,1995,2086
2021-09-19,급속,3480,2440,1880,1400,1800,1920,5800,7120,8480,10200,13680,14520,13880,12960,14480,15720,14160,15560,12240,12440,10040,8280,6840,4600
2021-09-19,완속,777,721,294,182,70,133,322,504,791,1036,1211,1330,1505,1631,1575,1610,1743,2114,2674,2464,2114,2030,1981,1939
2021-09-20,급속,2520,1760,1400,1000,1680,1840,4760,7760,8000,9560,11640,11840,13160,12960,15000,14400,15240,13720,12480,10200,9320,7320,4920,4040
2021-09-20,완속,714,700,392,112,84,147,322,497,644,812,1071,1141,1190,1379,1519,1547,1715,1946,2107,1974,2030,1897,1806,1477
2021-09-21,급속,2400,1640,560,640,1280,1680,2720,4160,5160,6360,8640,11240,10760,10760,11160,12400,12080,11800,9880,9560,7560,6640,4960,3160
2021-09-21,완속,637,602,378,133,84,28,154,448,574,686,854,1092,1232,1302,1288,1288,1701,1918,1897,1876,1967,2100,1764,1736
2021-09-22,급속,2280,1520,1000,1200,1360,1680,3440,5360,7640,8560,11120,12360,12080,12560,13880,15000,14560,13880,12160,9320,7760,8160,4920,3800
2021-09-22,완속,784,770,287,133,112,77,182,357,623,826,1078,1148,1260,1498,1603,1785,1904,2191,2422,2443,2170,1932,1869,1344
2021-09-23,급속,2440,1680,1080,1240,1720,2720,5280,7240,11160,11960,13760,14720,15920,14520,14680,14760,16000,18160,14400,12560,9760,8120,5960,4720
2021-09-23,완속,616,574,154,63,112,63,301,427,882,875,945,1113,1106,1204,1183,1694,2191,2695,3367,3017,2345,2268,1925,1792
2021-09-24,급속,2480,1840,1080,1240,2200,2680,4680,7280,10200,10880,12160,12520,14360,15680,15040,14840,17000,15920,16400,13320,11120,8840,6720,4920
2021-09-24,완속,637,616,329,133,35,91,322,490,861,917,1022,973,1225,1148,1288,1673,2191,2737,3171,2975,2541,2422,2289,2254
2021-09-25,급속,3320,2200,1480,1240,1720,2400,5160,7800,8320,10800,11360,12440,13760,13680,12400,14800,14480,14040,12400,9560,8840,5760,5200,3960
2021-09-25,완속,917,910,364,182,105,140,252,385,672,777,1015,1099,1218,1281,1540,1638,1883,2177,2345,2359,2156,2093,1981,1701
2021-09-26,급속,2320,1720,960,800,1120,2080,4200,6080,7760,9040,10640,11320,12240,12720,14120,13760,14200,13280,12920,9440,8480,8120,5520,3360
2021-09-26,완속,742,721,287,196,140,84,301,350,574,1148,1211,1274,1421,1666,1603,1827,2219,2555,2604,2436,2107,1995,1932,1547
2021-09-27,급속,2360,1720,600,800,2040,2480,5160,6320,9720,11120,12760,12920,16360,14280,13400,15880,16040,15840,15120,12440,11120,7640,6320,4640
2021-09-27,완속,539,483,420,77,42,70,224,427,770,763,686,910,805,952,994,1533,1792,3066,3353,3171,2457,2394,2149,1750
2021-09-28,급속,2720,2120,1320,1240,1840,2480,4360,7640,9080,10720,11440,13120,16200,14600,14640,15040,15880,16320,13600,12560,10160,7600,6040,4720
2021-09-28,완속,483,476,420,147,105,77,252,525,917,700,728,1036,812,1015,1197,1456,1981,2562,3213,3220,2562,2219,2107,1638
2021-09-29,급속,2720,1840,1160,640,1760,2560,5120,6600,9000,10520,10920,13680,14240,14600,14200,15760,15080,15720,12320,12160,9760,7680,6000,4040
2021-09-29,완속,651,637,259,147,77,70,203,518,840,826,798,938,938,1008,1113,1512,2100,2674,3157,3262,2618,2058,2198,2156
2021-09-30,급속,2960,1880,1280,1120,1680,2680,4720,7880,10120,11360,12360,14640,15840,15320,13840,15920,16320,16920,14680,13600,14960,9640,8080,5280
2021-09-30,완속,735,721,350,105,49,126,259,462,854,924,819,798,1022,1057,1232,1582,2009,2646,3605,3409,2779,2324,2429,2345
2021-10-01,급속,3160,2200,1360,1240,1960,3040,5120,8200,10720,11640,12640,14720,15120,15520,15160,17640,17600,18200,16240,13400,12120,10280,7680,5960
2021-10-01,완속,791,770,399,105,77,140,196,525,917,1008,889,1022,1064,1169,1456,1771,2037,2786,3591,3521,2597,2331,2478,2345
2021-10-02,급속,3520,2600,1480,1320,2120,2680,6560,8760,11840,11440,11080,13920,14640,14880,15080,16760,15800,15120,10880,10440,9560,8480,6240,4840
2021-10-02,완속,903,889,364,182,147,161,357,644,749,826,1127,1127,1330,1449,1463,1498,1750,2177,2471,2527,2254,2184,2065,1827
2021-10-03,급속,3280,2520,1560,1080,1600,2120,4440,7440,9040,10680,12160,13480,14000,14280,15200,14440,14600,14440,11640,9960,9400,8360,6120,4320
2021-10-03,완속,756,735,392,126,84,133,273,581,672,1015,1106,1288,1288,1330,1344,1561,1813,2205,2436,2583,1939,2107,1932,1890
2021-10-04,급속,4520,3280,1480,1320,2000,2400,5800,8960,9920,12200,14440,17480,16360,17960,18200,16800,18560,18600,17160,15520,12680,11600,8160,5840
2021-10-04,완속,644,630,343,161,105,91,196,378,623,840,938,917,1204,1449,1498,1883,2016,2744,2898,2681,2016,2037,1967,1645
